P06	2	118	mellan den andra vita där och den vita hämtmuggen närmast mig finns en till vanlig vit mugg
P06	1	119	chilla jag fattar inte
P06	2	120	okej typ en rad med vita från dig till mig: vanlig, hämt, vanlig, vanlig, hämt
P06	1	121	vänta liteden vanliga vita är typ bredvid den blåa framför katie
P06	1	122	ok ja
P06	2	123	ja, en av dem
P06	2	124	sen är det en till vanlig
P06	1	125	stämmer
P06	2	126	gött
P06	2	127	lite till ditt vänster om den sista vanliga vita är en blå mugg
P06	1	128	framför den vita hämtmuggen till vänster finns det en röd
P06	1	129	om det är mitt vänster så ja
P06	2	130	till vänster?
P06	1	131	ja
P06	2	132	längs min kant?
P06	1	133	och till vänster om den en gul
P06	2	134	jaha mitt vänster, ja
P06	2	135	dem har vi ju redan pratat om!
P06	1	136	chilla lite
P06	2	137	hallå bruden
P06	1	138	vänta lite nu utgår vi från mitt perspektiv, eller
P06	2	139	ja nu tar vi ditt perspektiv
P06	1	140	okje vänta lite då
P06	2	141	om du inte har fler muggar så har vi två kvar
P06	2	142	på din vänsterkant typ
P06	1	143	till vänster om den röda som står framför den vita hämt muggen som du saknade  står det en gul
P06	1	144	med öra
P06	2	145	okej, mellan den röda och hämtmuggen närmast mig?
P06	1	146	dvs. om vi går från mitt vänster så har jag först en röd sedan en gul och sedan en vit som är den som är i ditt högerhörn
P06	1	147	nä
P06	2	148	jag är lost nu
P06	2	149	ditt vänster längs vänsterkanten
P06	1	150	venta lite så får jag ettablera perspektivet
P06	1	151	japp
P06	2	152	närmast dig till närmast mig: röd, röd, gul, vit?
P06	1	153	ok den röda saknas för mig
P06	1	154	jag har röd gul vit
P06	1	155	ritar in den röda som ska vara bredvid hämtmuggen som du skanade
P06	2	156	de röda står liksom på rad, den närmast dig lite till vänster för dig
P06	1	157	japp
P06	2	158	yes
P06	2	159	nu har jag 17 muggar, med de jag ritat in
P06	2	160	3 av dem är hämtmuggar
P06	1	161	jag har 18
P06	2	162	fan
P06	1	163	japp tre hämt muggar
P06	2	164	tre blå
P06	2	165	4 röda
P06	1	166	tre blå ja
P06	1	167	fyra röda ja
P06	2	168	5 vita
P06	2	169	fast då har du 6?
P06	1	170	fyra vita
P06	1	171	6 vad
P06	2	172	hur blir det 18?
P06	2	173	6 vita gissade jag att du hade, strunt i det
P06	1	174	jag mins inte vilek färg den hade som jag rittade in på Ks högra sida typ bredvid den gula
P06	2	175	vit
P06	1	176	okej då har jag 5 vita
P06	2	177	men hur har vi olika då...
P06	1	178	jag vet inte
P06	1	179	räkna rätt
P06	2	180	det är svårt :(
P06	1	181	vilka har du ritat in?
P06	2	182	har ritat in en röd med öra och en vit hämtmugg
P06	1	183	vänta
P06	1	184	okej vi går från mitt perspektiv nu
P06	2	185	3 hämt + 5 vita + 4 röd + 3 blå + 2 gul = 17
P06	1	186	men va fan
P06	2	187	hur många gula har du?
P06	1	188	två
P06	2	189	hur många har du ritat in?
P06	1	190	jag fattar inte skit samma 
P06	1	191	nej jag har fem röda
P06	2	192	ah! där har vi det!
P06	1	193	nu fattar jag den e ju inte röd på ppapret
P06	1	194	glömde ;P
P06	2	195	:)
P06	2	196	hehe
P06	1	197	okaj
P06	2	198	okej, du har en röd längst ner till din höger
P06	1	199	nu tja
P06	1	200	ja
P06	2	201	den fick ju jag rita in?
P06	1	202	ja
P06	2	203	var är de andra röda?
P06	2	204	en i ditt nedre vänstra hörn
P06	1	205	efter den har jag en vit till vänster om den röda sen en blå  och i höger hörne en röd
P06	2	206	yes
P06	1	207	nej vänster hörne
P06	1	208	jag har en röd i vänster h och en i hh
P06	2	209	och bakom den röda en till röd som du ritade in?
P06	2	210	yes
P06	1	211	i höger hörne?
P06	2	212	vänster för dig
P06	1	213	ja
P06	2	214	okej
P06	2	215	sen har jag bara en röd till: näst längst till mitt vänstra, närmast mig
P06	2	216	(bytte perspektiv igen)
P06	1	217	okej vänta lite nu
P06	1	218	mitt perspektiv
P06	2	219	okej, då är den längst från dig, näst längst till höger
P06	1	220	jag har en röd i höger hörne sen går vi åt vänster, vit, blå och röd
P06	2	221	på din sida, ja
P06	1	222	yes
P06	2	223	du har liksom tr röda nära dig
P06	2	224	tre
P06	2	225	två till vänster och en till höger
P06	1	226	typ
P06	2	227	ja, typ
P06	2	228	sen har jag en röd nära mig
P06	1	229	okej framför min vita som är i mitten finns det en hämt mugg
P06	2	230	ja
P06	1	231	framför den en vit mugg
P06	2	232	ja
P06	1	233	till vänster om den vita fins det en röd som ligger till höger om den gula som är i den vänstra delen av centrum (mitt perspektiv)
P06	2	234	ah! så du har tre röda i liksom det hörnet av bordet?
P06	1	235	ja typ fast den sista röda som du nog saknar ligger snätt åt höger mot dig
P06	1	236	mitt perspektiv
P06	2	237	okej!
P06	2	238	har ritat in den nu
P06	1	239	nuuuuuu
P06	2	240	tror vi är nöjda?
P06	1	241	får vi dricka öl då
P06	2	242	nu vill jag ha kanelbulle
P06	2	243	eller okej öl
P06	1	244	skulle det vara tre?
P06	1	245	hahahahahahaha
P06	2	246	tyst vi är klara
P06	1	247	tyst
P06	2	248	tyst själv
